,instance_weights
115,0.9945217824865259
116,0.9945217824865259
117,0.9945217824865259
118,1.0531174581748273
119,0.9945217824865259
120,0.9945217824865259
121,0.9945217824865259
122,1.0531174581748273
123,0.9945217824865259
124,0.2751029237317703
125,0.9945217824865259
126,0.9945217824865259
127,0.9945217824865259
128,0.9945217824865259
129,0.9945217824865259
130,1.0531174581748273
131,0.9945217824865259
132,0.9945217824865259
133,0.9945217824865259
134,0.9945217824865259
135,0.9945217824865259
136,0.9945217824865259
137,0.9945217824865259
138,1.404040993329833
139,0.9945217824865259
140,0.9945217824865259
141,0.9945217824865259
142,0.9945217824865259
143,0.9945217824865259
144,0.9945217824865259
145,0.9945217824865259
146,0.9945217824865259
147,0.9945217824865259
148,1.0531174581748273
149,0.9945217824865259
150,0.9945217824865259
151,1.404040993329833
152,0.9945217824865259
153,0.9945217824865259
154,0.9945217824865259
155,0.9945217824865259
156,0.9945217824865259
157,0.9945217824865259
158,0.9945217824865259
159,0.9945217824865259
160,0.9945217824865259
161,0.9945217824865259
162,1.0531174581748273
163,0.9945217824865259
164,0.9945217824865259
165,0.9945217824865259
166,0.9945217824865259
167,0.9945217824865259
168,0.9945217824865259
169,0.9945217824865259
170,0.9945217824865259
171,0.9945217824865259
172,0.9945217824865259
173,0.9945217824865259
174,0.9945217824865259
175,0.9945217824865259
176,0.9945217824865259
177,0.9945217824865259
178,0.9945217824865259
179,0.9945217824865259
180,0.9945217824865259
181,0.9945217824865259
182,1.0531174581748273
183,0.9945217824865259
184,0.9945217824865259
185,0.9945217824865259
186,0.9945217824865259
187,0.9945217824865259
188,1.0531174581748273
189,1.0531174581748273
190,0.9945217824865259
191,0.9945217824865259
192,0.9945217824865259
193,0.9945217824865259
194,0.9945217824865259
195,0.9945217824865259
196,0.9945217824865259
197,0.9945217824865259
198,0.9945217824865259
199,1.0531174581748273
200,0.9945217824865259
201,0.9945217824865259
202,1.404040993329833
203,0.9945217824865259
204,0.9945217824865259
205,0.9945217824865259
206,0.9945217824865259
207,0.9945217824865259
208,0.9945217824865259
209,0.9945217824865259
210,0.9945217824865259
211,0.9945217824865259
212,0.9945217824865259
213,0.9945217824865259
214,0.9945217824865259
215,0.9945217824865259
216,0.9945217824865259
217,0.9945217824865259
218,0.9945217824865259
219,0.9945217824865259
220,0.9945217824865259
221,0.9945217824865259
222,0.9945217824865259
223,0.9945217824865259
224,0.9945217824865259
225,1.0531174581748273
226,0.9945217824865259
227,0.9945217824865259
228,0.9945217824865259
229,0.9945217824865259
230,0.9945217824865259
231,0.9945217824865259
232,0.9945217824865259
233,0.9945217824865259
234,0.9945217824865259
235,0.9945217824865259
236,0.9945217824865259
237,0.9945217824865259
238,0.9945217824865259
239,0.9945217824865259
240,0.9945217824865259
241,0.9945217824865259
242,0.9945217824865259
243,0.9945217824865259
244,0.9945217824865259
245,0.9945217824865259
246,0.9945217824865259
247,0.9945217824865259
248,1.404040993329833
249,0.9945217824865259
250,0.9945217824865259
251,0.9945217824865259
252,0.9945217824865259
253,0.9945217824865259
254,0.9945217824865259
255,0.9945217824865259
256,0.9945217824865259
257,0.9945217824865259
258,0.9945217824865259
259,1.0531174581748273
260,0.9945217824865259
261,1.0531174581748273
262,0.9945217824865259
263,0.9945217824865259
264,1.0531174581748273
265,0.9945217824865259
266,0.9945217824865259
267,0.9945217824865259
268,0.9945217824865259
269,0.9945217824865259
270,0.9945217824865259
271,0.9945217824865259
272,0.9945217824865259
273,1.0531174581748273
274,0.9945217824865259
275,0.9945217824865259
276,0.9945217824865259
277,0.9945217824865259
278,1.0531174581748273
279,0.9945217824865259
280,0.9945217824865259
281,0.9945217824865259
282,0.9945217824865259
283,0.9945217824865259
284,1.0531174581748273
285,1.0531174581748273
286,0.9945217824865259
287,0.9945217824865259
288,0.9945217824865259
289,0.9945217824865259
290,0.9945217824865259
291,0.9945217824865259
292,0.9945217824865259
293,0.9945217824865259
294,1.0531174581748273
295,0.9945217824865259
296,1.0531174581748273
297,0.9945217824865259
298,0.9945217824865259
299,0.9945217824865259
300,1.0531174581748273
301,0.9945217824865259
302,0.9945217824865259
303,0.9945217824865259
304,0.9945217824865259
305,0.9945217824865259
306,0.9945217824865259
307,0.9945217824865259
308,0.9945217824865259
309,0.9945217824865259
310,0.9945217824865259
311,0.9945217824865259
312,0.9945217824865259
313,0.9945217824865259
314,0.9945217824865259
315,0.9945217824865259
316,0.9945217824865259
317,0.9945217824865259
318,1.0531174581748273
319,0.9945217824865259
320,0.9945217824865259
321,0.9945217824865259
322,1.0531174581748273
323,0.9945217824865259
324,1.0531174581748273
325,0.9945217824865259
326,1.0531174581748273
327,0.9945217824865259
328,0.9945217824865259
329,1.0531174581748273
330,0.9945217824865259
331,1.0531174581748273
332,0.9945217824865259
333,0.9945217824865259
334,0.9945217824865259
335,0.9945217824865259
336,0.9945217824865259
337,0.9945217824865259
338,0.9945217824865259
339,0.9945217824865259
340,1.404040993329833
341,0.9945217824865259
342,0.9945217824865259
343,0.9945217824865259
344,0.9945217824865259
345,0.9945217824865259
346,0.9945217824865259
347,0.9945217824865259
348,0.9945217824865259
349,0.9945217824865259
350,0.9945217824865259
351,0.9945217824865259
352,0.9945217824865259
353,0.9945217824865259
354,0.9945217824865259
355,0.9945217824865259
356,0.9945217824865259
357,0.9945217824865259
358,0.9945217824865259
359,0.9945217824865259
360,0.9945217824865259
361,0.9945217824865259
362,0.9945217824865259
363,0.9945217824865259
364,0.9945217824865259
365,1.404040993329833
366,0.9945217824865259
367,0.9945217824865259
368,0.9945217824865259
369,0.9945217824865259
370,0.9945217824865259
371,0.9945217824865259
372,0.9945217824865259
373,0.9945217824865259
374,0.9945217824865259
375,1.0531174581748273
376,0.9945217824865259
377,0.9945217824865259
378,0.9945217824865259
379,0.9945217824865259
380,0.9945217824865259
381,1.0531174581748273
382,0.9945217824865259
383,0.9945217824865259
384,0.9945217824865259
385,0.9945217824865259
386,0.9945217824865259
387,0.9945217824865259
388,0.9945217824865259
389,0.9945217824865259
390,0.9945217824865259
391,0.9945217824865259
392,0.9945217824865259
393,0.9945217824865259
394,0.9945217824865259
395,1.404040993329833
396,1.404040993329833
397,0.9945217824865259
398,0.2751029237317703
399,0.9945217824865259
400,0.9945217824865259
401,1.0531174581748273
402,0.9945217824865259
403,0.9945217824865259
404,0.9945217824865259
405,0.9945217824865259
406,0.9945217824865259
407,0.9945217824865259
408,0.9945217824865259
409,0.9945217824865259
410,0.9945217824865259
411,0.9945217824865259
412,0.9945217824865259
413,0.9945217824865259
414,0.9945217824865259
415,0.9945217824865259
416,0.9945217824865259
417,0.9945217824865259
418,0.9945217824865259
419,0.9945217824865259
420,0.9945217824865259
421,0.9945217824865259
422,0.9945217824865259
423,1.0531174581748273
424,0.9945217824865259
425,0.9945217824865259
426,0.9945217824865259
427,0.9945217824865259
428,0.9945217824865259
429,0.9945217824865259
430,0.9945217824865259
431,0.9945217824865259
432,0.9945217824865259
433,0.9945217824865259
434,0.9945217824865259
435,0.9945217824865259
436,0.9945217824865259
437,0.9945217824865259
438,0.9945217824865259
439,0.9945217824865259
440,0.9945217824865259
441,1.0531174581748273
442,0.9945217824865259
443,0.9945217824865259
444,0.9945217824865259
445,0.9945217824865259
446,0.9945217824865259
447,1.0531174581748273
448,0.9945217824865259
449,0.9945217824865259
450,0.9945217824865259
451,0.9945217824865259
452,0.9945217824865259
453,0.9945217824865259
454,0.9945217824865259
455,0.9945217824865259
456,0.9945217824865259
457,0.9945217824865259
458,0.9945217824865259
459,0.9945217824865259
460,0.9945217824865259
461,0.9945217824865259
462,0.9945217824865259
463,0.9945217824865259
464,0.9945217824865259
465,1.0531174581748273
466,0.9945217824865259
467,0.9945217824865259
468,0.9945217824865259
469,0.9945217824865259
470,0.9945217824865259
471,1.0531174581748273
472,0.9945217824865259
473,0.9945217824865259
474,0.9945217824865259
475,0.9945217824865259
476,0.9945217824865259
477,0.9945217824865259
478,0.9945217824865259
479,0.9945217824865259
480,0.9945217824865259
481,0.9945217824865259
482,0.9945217824865259
483,0.9945217824865259
484,0.9945217824865259
485,1.0531174581748273
486,0.9945217824865259
487,0.9945217824865259
488,0.9945217824865259
489,0.9945217824865259
490,0.9945217824865259
491,0.9945217824865259
492,0.9945217824865259
493,0.9945217824865259
494,0.9945217824865259
495,0.9945217824865259
496,0.9945217824865259
497,0.9945217824865259
498,0.9945217824865259
499,0.9945217824865259
500,0.9945217824865259
501,0.9945217824865259
502,0.9945217824865259
503,0.9945217824865259
504,0.9945217824865259
505,0.9945217824865259
506,0.9945217824865259
507,0.9945217824865259
508,0.9945217824865259
509,1.0531174581748273
510,1.0531174581748273
511,0.9945217824865259
512,0.9945217824865259
513,0.9945217824865259
514,0.9945217824865259
515,0.9945217824865259
516,0.9945217824865259
517,0.9945217824865259
518,1.0531174581748273
519,0.9945217824865259
520,0.9945217824865259
521,0.9945217824865259
522,0.9945217824865259
523,0.9945217824865259
524,0.9945217824865259
525,0.9945217824865259
526,0.2751029237317703
527,1.0531174581748273
528,0.9945217824865259
529,0.9945217824865259
530,0.9945217824865259
531,0.9945217824865259
532,0.9945217824865259
533,1.0531174581748273
534,0.9945217824865259
535,0.9945217824865259
536,1.0531174581748273
537,0.9945217824865259
538,0.9945217824865259
539,0.9945217824865259
540,0.9945217824865259
541,0.9945217824865259
542,0.9945217824865259
543,0.9945217824865259
544,1.404040993329833
545,0.9945217824865259
546,0.9945217824865259
547,0.9945217824865259
548,0.9945217824865259
549,0.9945217824865259
550,0.9945217824865259
551,1.0531174581748273
552,0.9945217824865259
553,0.9945217824865259
554,0.9945217824865259
555,0.9945217824865259
556,0.9945217824865259
557,0.9945217824865259
558,0.9945217824865259
559,0.9945217824865259
560,0.9945217824865259
561,0.9945217824865259
562,0.2751029237317703
563,0.9945217824865259
564,0.9945217824865259
565,0.9945217824865259
566,0.9945217824865259
567,0.9945217824865259
568,0.9945217824865259
569,0.9945217824865259
570,0.9945217824865259
571,0.9945217824865259
572,0.9945217824865259
573,0.9945217824865259
574,0.9945217824865259
575,0.9945217824865259
576,0.9945217824865259
577,0.9945217824865259
578,0.9945217824865259
579,0.9945217824865259
580,0.9945217824865259
581,0.9945217824865259
582,0.9945217824865259
583,0.9945217824865259
584,0.9945217824865259
585,0.9945217824865259
586,0.9945217824865259
587,0.9945217824865259
588,1.0531174581748273
589,1.0531174581748273
590,0.9945217824865259
591,0.9945217824865259
592,0.9945217824865259
593,0.9945217824865259
594,0.9945217824865259
595,0.9945217824865259
596,1.0531174581748273
597,0.9945217824865259
598,0.9945217824865259
599,0.9945217824865259
600,0.9945217824865259
601,0.9945217824865259
602,0.9945217824865259
603,0.9945217824865259
604,1.0531174581748273
605,0.9945217824865259
606,0.9945217824865259
607,0.9945217824865259
608,1.404040993329833
609,0.9945217824865259
610,0.9945217824865259
611,0.9945217824865259
612,0.9945217824865259
613,0.9945217824865259
614,0.9945217824865259
615,0.9945217824865259
616,0.9945217824865259
617,0.9945217824865259
618,0.9945217824865259
619,0.9945217824865259
620,0.9945217824865259
621,1.0531174581748273
622,0.9945217824865259
623,0.9945217824865259
624,0.9945217824865259
625,0.9945217824865259
626,1.0531174581748273
627,0.9945217824865259
628,0.9945217824865259
629,0.9945217824865259
630,0.9945217824865259
631,0.9945217824865259
632,0.9945217824865259
633,0.9945217824865259
634,0.9945217824865259
635,0.9945217824865259
636,1.0531174581748273
637,0.9945217824865259
638,0.9945217824865259
639,0.9945217824865259
640,0.9945217824865259
641,0.9945217824865259
642,1.0531174581748273
643,0.9945217824865259
644,0.9945217824865259
645,0.9945217824865259
646,0.9945217824865259
647,0.9945217824865259
648,0.9945217824865259
649,0.9945217824865259
650,0.9945217824865259
651,1.0531174581748273
652,1.0531174581748273
653,0.9945217824865259
654,0.9945217824865259
655,0.9945217824865259
656,0.9945217824865259
657,0.9945217824865259
658,0.9945217824865259
659,0.9945217824865259
660,0.9945217824865259
661,1.0531174581748273
662,0.9945217824865259
663,0.9945217824865259
664,0.9945217824865259
665,1.0531174581748273
666,0.9945217824865259
667,0.9945217824865259
668,0.9945217824865259
669,0.9945217824865259
670,0.9945217824865259
671,0.9945217824865259
672,0.9945217824865259
673,0.9945217824865259
674,0.9945217824865259
675,0.9945217824865259
676,0.9945217824865259
677,0.9945217824865259
678,0.9945217824865259
679,0.9945217824865259
680,0.9945217824865259
681,0.9945217824865259
682,0.9945217824865259
683,0.9945217824865259
684,0.9945217824865259
685,0.9945217824865259
686,0.9945217824865259
687,1.0531174581748273
688,0.9945217824865259
689,0.9945217824865259
690,0.9945217824865259
691,0.9945217824865259
692,0.9945217824865259
693,0.9945217824865259
694,1.0531174581748273
695,0.2751029237317703
696,0.9945217824865259
697,0.9945217824865259
698,0.9945217824865259
699,0.9945217824865259
700,0.9945217824865259
701,0.9945217824865259
702,0.9945217824865259
703,0.9945217824865259
704,0.9945217824865259
705,0.9945217824865259
706,0.9945217824865259
707,0.9945217824865259
708,0.9945217824865259
709,1.0531174581748273
710,0.9945217824865259
711,1.0531174581748273
712,0.9945217824865259
713,0.9945217824865259
714,0.9945217824865259
715,0.9945217824865259
716,0.9945217824865259
717,0.9945217824865259
718,0.9945217824865259
719,1.0531174581748273
720,1.0531174581748273
721,0.9945217824865259
722,0.9945217824865259
723,0.9945217824865259
724,0.9945217824865259
725,0.9945217824865259
726,0.9945217824865259
727,0.9945217824865259
728,0.9945217824865259
729,0.9945217824865259
730,0.9945217824865259
731,1.0531174581748273
732,0.9945217824865259
733,0.9945217824865259
734,0.9945217824865259
735,0.9945217824865259
736,0.9945217824865259
737,1.0531174581748273
738,0.9945217824865259
739,0.9945217824865259
740,0.9945217824865259
741,0.9945217824865259
742,0.9945217824865259
743,0.9945217824865259
744,0.9945217824865259
745,0.9945217824865259
746,1.0531174581748273
747,1.0531174581748273
748,0.9945217824865259
749,1.0531174581748273
750,0.9945217824865259
751,1.0531174581748273
752,0.9945217824865259
753,0.9945217824865259
754,0.9945217824865259
755,0.9945217824865259
756,0.9945217824865259
757,0.9945217824865259
758,0.9945217824865259
759,0.9945217824865259
760,0.9945217824865259
761,1.404040993329833
762,0.9945217824865259
763,0.9945217824865259
764,1.0531174581748273
765,0.9945217824865259
766,0.9945217824865259
767,0.9945217824865259
768,0.9945217824865259
769,0.9945217824865259
770,0.9945217824865259
771,0.9945217824865259
772,1.0531174581748273
773,0.9945217824865259
774,0.9945217824865259
775,0.9945217824865259
776,0.9945217824865259
777,1.0531174581748273
778,0.9945217824865259
779,0.9945217824865259
780,0.9945217824865259
781,0.9945217824865259
782,0.9945217824865259
783,0.9945217824865259
784,0.9945217824865259
785,0.9945217824865259
786,0.9945217824865259
787,0.9945217824865259
788,0.9945217824865259
789,0.9945217824865259
790,0.9945217824865259
791,0.9945217824865259
792,0.9945217824865259
793,0.9945217824865259
794,0.9945217824865259
795,0.9945217824865259
796,0.9945217824865259
797,1.0531174581748273
798,0.9945217824865259
799,0.9945217824865259
800,0.9945217824865259
801,0.9945217824865259
802,0.9945217824865259
803,0.9945217824865259
804,0.9945217824865259
805,0.9945217824865259
806,0.9945217824865259
807,0.9945217824865259
808,1.0531174581748273
809,0.9945217824865259
810,1.0531174581748273
811,0.9945217824865259
812,0.9945217824865259
813,0.9945217824865259
814,0.9945217824865259
815,0.9945217824865259
816,0.9945217824865259
817,0.9945217824865259
818,0.9945217824865259
819,1.404040993329833
820,1.0531174581748273
821,0.9945217824865259
822,0.9945217824865259
823,0.9945217824865259
824,0.9945217824865259
825,0.9945217824865259
826,0.9945217824865259
827,0.9945217824865259
828,0.9945217824865259
829,0.9945217824865259
830,0.9945217824865259
831,0.9945217824865259
832,0.9945217824865259
833,0.9945217824865259
834,0.9945217824865259
835,0.9945217824865259
836,0.9945217824865259
837,0.9945217824865259
838,0.9945217824865259
839,0.9945217824865259
840,0.9945217824865259
841,0.9945217824865259
842,0.9945217824865259
843,0.9945217824865259
844,0.9945217824865259
845,0.9945217824865259
846,0.9945217824865259
847,0.2751029237317703
848,1.0531174581748273
849,0.9945217824865259
850,0.9945217824865259
851,0.9945217824865259
852,0.9945217824865259
853,0.9945217824865259
854,0.9945217824865259
855,0.9945217824865259
856,0.9945217824865259
857,0.9945217824865259
858,0.9945217824865259
859,1.0531174581748273
860,1.0531174581748273
861,0.9945217824865259
862,0.9945217824865259
863,1.0531174581748273
864,0.9945217824865259
865,0.9945217824865259
866,0.9945217824865259
867,0.9945217824865259
868,0.9945217824865259
869,0.9945217824865259
870,0.9945217824865259
871,1.0531174581748273
872,0.9945217824865259
873,0.9945217824865259
874,0.9945217824865259
875,1.0531174581748273
876,0.9945217824865259
877,1.0531174581748273
878,0.9945217824865259
879,0.9945217824865259
880,0.9945217824865259
881,0.2751029237317703
882,1.0531174581748273
883,0.9945217824865259
884,0.9945217824865259
885,0.9945217824865259
886,0.9945217824865259
887,1.0531174581748273
888,0.9945217824865259
889,0.9945217824865259
890,1.0531174581748273
891,0.9945217824865259
892,0.9945217824865259
893,0.9945217824865259
894,0.9945217824865259
895,0.9945217824865259
896,0.9945217824865259
897,0.9945217824865259
898,0.9945217824865259
899,0.9945217824865259
900,0.9945217824865259
901,0.9945217824865259
902,0.9945217824865259
903,0.9945217824865259
904,0.9945217824865259
905,0.9945217824865259
906,0.9945217824865259
907,0.9945217824865259
908,1.0531174581748273
909,0.9945217824865259
910,0.9945217824865259
911,0.9945217824865259
912,0.9945217824865259
913,0.9945217824865259
914,0.9945217824865259
915,0.9945217824865259
916,0.9945217824865259
917,0.9945217824865259
918,0.9945217824865259
919,0.9945217824865259
920,0.9945217824865259
921,0.9945217824865259
922,0.9945217824865259
923,0.9945217824865259
924,0.9945217824865259
925,0.9945217824865259
926,1.0531174581748273
927,0.9945217824865259
928,0.9945217824865259
929,0.9945217824865259
930,0.9945217824865259
931,0.9945217824865259
932,0.9945217824865259
933,0.9945217824865259
934,0.9945217824865259
935,0.9945217824865259
936,0.9945217824865259
937,0.9945217824865259
938,0.9945217824865259
939,0.9945217824865259
940,0.9945217824865259
941,0.9945217824865259
942,0.9945217824865259
943,0.9945217824865259
944,0.9945217824865259
945,0.9945217824865259
946,0.9945217824865259
947,0.9945217824865259
948,0.9945217824865259
949,0.9945217824865259
950,0.9945217824865259
951,0.9945217824865259
952,0.9945217824865259
953,0.9945217824865259
954,0.9945217824865259
955,0.9945217824865259
956,0.2751029237317703
957,0.9945217824865259
958,0.9945217824865259
959,0.9945217824865259
960,0.9945217824865259
961,0.9945217824865259
962,0.9945217824865259
963,0.9945217824865259
964,0.9945217824865259
965,0.9945217824865259
966,0.9945217824865259
967,0.9945217824865259
968,0.9945217824865259
969,0.9945217824865259
970,0.9945217824865259
971,0.9945217824865259
972,0.9945217824865259
973,0.9945217824865259
974,0.9945217824865259
975,1.0531174581748273
976,0.9945217824865259
977,0.9945217824865259
978,0.9945217824865259
979,0.9945217824865259
980,1.404040993329833
981,0.9945217824865259
982,0.9945217824865259
983,0.9945217824865259
984,0.9945217824865259
985,0.9945217824865259
986,0.9945217824865259
987,0.9945217824865259
988,0.9945217824865259
989,0.9945217824865259
990,0.9945217824865259
991,0.9945217824865259
992,0.9945217824865259
993,0.9945217824865259
994,0.9945217824865259
995,0.9945217824865259
996,0.9945217824865259
997,0.9945217824865259
998,0.9945217824865259
999,0.9945217824865259
1000,0.9945217824865259
1001,0.9945217824865259
1002,1.0531174581748273
1003,0.9945217824865259
1004,0.9945217824865259
1005,1.0531174581748273
1006,0.9945217824865259
1007,0.9945217824865259
1008,0.9945217824865259
1009,0.9945217824865259
1010,0.9945217824865259
1011,0.9945217824865259
1012,0.9945217824865259
1013,0.9945217824865259
1014,0.9945217824865259
1015,0.9945217824865259
1016,1.0531174581748273
1017,0.9945217824865259
1018,1.0531174581748273
1019,0.9945217824865259
1020,0.9945217824865259
1021,1.0531174581748273
1022,0.9945217824865259
1023,0.9945217824865259
1024,0.9945217824865259
1025,0.9945217824865259
1026,0.9945217824865259
1027,0.9945217824865259
1028,0.9945217824865259
1029,0.9945217824865259
1030,0.9945217824865259
1031,0.9945217824865259
1032,0.9945217824865259
1033,0.9945217824865259
1034,0.9945217824865259
1035,0.9945217824865259
1036,0.9945217824865259
1037,0.9945217824865259
1038,0.9945217824865259
1039,0.9945217824865259
1040,1.0531174581748273
1041,0.9945217824865259
1042,1.0531174581748273
1043,0.9945217824865259
1044,0.9945217824865259
1045,0.9945217824865259
1046,0.9945217824865259
1047,0.2751029237317703
1048,0.9945217824865259
1049,0.9945217824865259
1050,0.9945217824865259
1051,0.9945217824865259
1052,0.9945217824865259
1053,0.9945217824865259
1054,0.9945217824865259
1055,0.9945217824865259
1056,1.0531174581748273
1057,0.9945217824865259
1058,1.0531174581748273
1059,0.9945217824865259
1060,0.9945217824865259
1061,0.9945217824865259
1062,0.9945217824865259
1063,0.9945217824865259
1064,0.9945217824865259
1065,0.9945217824865259
1066,0.9945217824865259
1067,0.9945217824865259
1068,0.9945217824865259
1069,0.9945217824865259
1070,0.9945217824865259
1071,0.9945217824865259
1072,0.9945217824865259
1073,0.9945217824865259
1074,0.9945217824865259
1075,0.9945217824865259
1076,0.9945217824865259
1077,0.9945217824865259
1078,0.2751029237317703
1079,0.9945217824865259
1080,1.0531174581748273
1081,0.9945217824865259
1082,0.9945217824865259
1083,0.9945217824865259
1084,0.9945217824865259
1085,0.9945217824865259
1086,0.9945217824865259
1087,0.9945217824865259
1088,0.9945217824865259
1089,0.9945217824865259
1090,0.9945217824865259
1091,0.9945217824865259
1092,0.9945217824865259
1093,0.9945217824865259
1094,0.9945217824865259
1095,0.9945217824865259
1096,0.9945217824865259
1097,0.9945217824865259
1098,0.9945217824865259
1099,0.9945217824865259
1100,1.0531174581748273
1101,0.9945217824865259
1102,0.9945217824865259
1103,0.9945217824865259
1104,0.9945217824865259
1105,0.9945217824865259
1106,0.9945217824865259
1107,0.9945217824865259
1108,0.9945217824865259
1109,0.9945217824865259
1110,0.9945217824865259
1111,0.9945217824865259
1112,0.9945217824865259
1113,0.9945217824865259
1114,0.9945217824865259
1115,0.9945217824865259
1116,0.9945217824865259
1117,0.9945217824865259
1118,0.9945217824865259
1119,0.9945217824865259
1120,0.9945217824865259
1121,0.9945217824865259
1122,0.9945217824865259
1123,0.9945217824865259
1124,0.9945217824865259
1125,0.9945217824865259
1126,1.0531174581748273
1127,0.9945217824865259
1128,1.0531174581748273
1129,0.9945217824865259
1130,0.9945217824865259
1131,0.9945217824865259
1132,0.9945217824865259
1133,1.0531174581748273
1134,0.9945217824865259
1135,0.9945217824865259
1136,0.9945217824865259
1137,0.9945217824865259
1138,0.9945217824865259
1139,0.9945217824865259
1140,0.9945217824865259
1141,0.9945217824865259
1142,0.9945217824865259
1143,0.9945217824865259
1144,0.9945217824865259
1145,0.9945217824865259
1146,1.0531174581748273
1147,0.9945217824865259
1148,0.9945217824865259
1149,0.9945217824865259
1150,0.9945217824865259
1151,1.0531174581748273
1152,0.9945217824865259
1153,1.0531174581748273
1154,1.0531174581748273
1155,0.9945217824865259
1156,0.9945217824865259
1157,1.0531174581748273
1158,0.9945217824865259
1159,0.9945217824865259
1160,0.9945217824865259
1161,0.9945217824865259
1162,0.9945217824865259
1163,0.9945217824865259
1164,0.9945217824865259
1165,0.9945217824865259
1166,0.9945217824865259
1167,0.9945217824865259
1168,0.2751029237317703
1169,1.0531174581748273
1170,0.9945217824865259
1171,0.9945217824865259
1172,0.9945217824865259
1173,0.9945217824865259
1174,0.9945217824865259
1175,0.9945217824865259
1176,0.9945217824865259
1177,0.9945217824865259
1178,0.9945217824865259
1179,0.9945217824865259
1180,0.9945217824865259
1181,0.9945217824865259
1182,0.9945217824865259
1183,0.9945217824865259
1184,0.9945217824865259
1185,0.9945217824865259
1186,0.9945217824865259
1187,0.9945217824865259
1188,0.9945217824865259
1189,0.9945217824865259
1190,0.9945217824865259
1191,0.2751029237317703
1192,0.9945217824865259
1193,0.9945217824865259
1194,0.9945217824865259
1195,0.9945217824865259
1196,0.9945217824865259
1197,0.9945217824865259
1198,0.9945217824865259
1199,0.9945217824865259
1200,0.9945217824865259
1201,0.9945217824865259
1202,0.9945217824865259
1203,1.0531174581748273
1204,1.404040993329833
1205,0.9945217824865259
1206,0.9945217824865259
1207,0.9945217824865259
1208,1.0531174581748273
1209,0.9945217824865259
1210,0.9945217824865259
1211,0.9945217824865259
1212,0.9945217824865259
1213,0.9945217824865259
1214,0.9945217824865259
1215,0.9945217824865259
1216,0.9945217824865259
1217,0.9945217824865259
1218,0.9945217824865259
1219,0.9945217824865259
1220,0.9945217824865259
1221,0.9945217824865259
1222,0.9945217824865259
1223,0.9945217824865259
1224,0.9945217824865259
1225,0.9945217824865259
1226,0.9945217824865259
1227,0.9945217824865259
1228,0.9945217824865259
1229,0.9945217824865259
1230,0.9945217824865259
1231,0.9945217824865259
1232,0.9945217824865259
1233,0.9945217824865259
1234,0.9945217824865259
1235,0.9945217824865259
1236,1.0531174581748273
1237,1.0531174581748273
1238,0.9945217824865259
1239,0.9945217824865259
1240,0.9945217824865259
1241,0.9945217824865259
1242,0.9945217824865259
1243,0.9945217824865259
1244,0.9945217824865259
1245,0.9945217824865259
1246,0.9945217824865259
1247,0.9945217824865259
1248,0.9945217824865259
1249,0.9945217824865259
